node_1	node_2	node_1_type	node_2_type	node_1_name	node_2_name
4239	GO:0097435	protein	functional_pathway	MFAP4	supramolecular fiber organization
11285	GO:0097435	protein	functional_pathway	B4GALT7	supramolecular fiber organization
1605	GO:0007016	protein	functional_pathway	DAG1	cytoskeletal anchoring at plasma membrane
920	GO:0032507	protein	functional_pathway	CD4	maintenance of protein location in cell
6014	GO:0032507	protein	functional_pathway	RIT2	maintenance of protein location in cell
3925	GO:0007019	protein	functional_pathway	STMN1	microtubule depolymerization
11004	GO:0007019	protein	functional_pathway	KIF2C	microtubule depolymerization
57701	GO:0007019	protein	functional_pathway	NCKAP5L	microtubule depolymerization
81930	GO:0007019	protein	functional_pathway	KIF18A	microtubule depolymerization
84643	GO:0007019	protein	functional_pathway	KIF2B	microtubule depolymerization
146909	GO:0007019	protein	functional_pathway	KIF18B	microtubule depolymerization
347240	GO:0007019	protein	functional_pathway	KIF24	microtubule depolymerization
9525	GO:0051261	protein	functional_pathway	VPS4B	protein depolymerization
1453	GO:0007020	protein	functional_pathway	CSNK1D	microtubule nucleation
2801	GO:0007020	protein	functional_pathway	GOLGA2	microtubule nucleation
10142	GO:0007020	protein	functional_pathway	AKAP9	microtubule nucleation
23122	GO:0007020	protein	functional_pathway	CLASP2	microtubule nucleation
23332	GO:0007020	protein	functional_pathway	CLASP1	microtubule nucleation
57606	GO:0007020	protein	functional_pathway	SLAIN2	microtubule nucleation
85378	GO:0007020	protein	functional_pathway	TUBGCP6	microtubule nucleation
114791	GO:0007020	protein	functional_pathway	TUBGCP5	microtubule nucleation
11076	GO:0046785	protein	functional_pathway	TPPP	microtubule polymerization
55835	GO:0046785	protein	functional_pathway	CENPJ	microtubule polymerization
79649	GO:0046785	protein	functional_pathway	MAP7D3	microtubule polymerization
6903	GO:0007023	protein	functional_pathway	TBCC	post-chaperonin tubulin folding pathway
6904	GO:0007023	protein	functional_pathway	TBCD	post-chaperonin tubulin folding pathway
6905	GO:0007023	protein	functional_pathway	TBCE	post-chaperonin tubulin folding pathway
324	GO:0007026	protein	functional_pathway	APC	negative regulation of microtubule depolymerization
9181	GO:0007026	protein	functional_pathway	ARHGEF2	negative regulation of microtubule depolymerization
10300	GO:0007026	protein	functional_pathway	KATNB1	negative regulation of microtubule depolymerization
10519	GO:0007026	protein	functional_pathway	CIB1	negative regulation of microtubule depolymerization
11075	GO:0007026	protein	functional_pathway	STMN2	negative regulation of microtubule depolymerization
23332	GO:0007026	protein	functional_pathway	CLASP1	negative regulation of microtubule depolymerization
89795	GO:0007026	protein	functional_pathway	NAV3	negative regulation of microtubule depolymerization
146057	GO:0007026	protein	functional_pathway	TTBK2	negative regulation of microtubule depolymerization
3312	GO:1902904	protein	functional_pathway	HSPA8	negative regulation of supramolecular fiber organization
23332	GO:0031111	protein	functional_pathway	CLASP1	negative regulation of microtubule polymerization or depolymerization
662	GO:0007029	protein	functional_pathway	BNIP1	endoplasmic reticulum organization
9217	GO:0007029	protein	functional_pathway	VAPB	endoplasmic reticulum organization
9919	GO:0007029	protein	functional_pathway	SEC16A	endoplasmic reticulum organization
23023	GO:0007029	protein	functional_pathway	TMCC1	endoplasmic reticulum organization
25923	GO:0007029	protein	functional_pathway	ATL3	endoplasmic reticulum organization
27348	GO:0007029	protein	functional_pathway	TOR1B	endoplasmic reticulum organization
29927	GO:0007029	protein	functional_pathway	SEC61A1	endoplasmic reticulum organization
51062	GO:0007029	protein	functional_pathway	ATL1	endoplasmic reticulum organization
64225	GO:0007029	protein	functional_pathway	ATL2	endoplasmic reticulum organization
89866	GO:0007029	protein	functional_pathway	SEC16B	endoplasmic reticulum organization
163590	GO:0007029	protein	functional_pathway	TOR1AIP2	endoplasmic reticulum organization
1452	GO:0007030	protein	functional_pathway	CSNK1A1	Golgi organization
1453	GO:0007030	protein	functional_pathway	CSNK1D	Golgi organization
2580	GO:0007030	protein	functional_pathway	GAK	Golgi organization
3064	GO:0007030	protein	functional_pathway	HTT	Golgi organization
3998	GO:0007030	protein	functional_pathway	LMAN1	Golgi organization
5587	GO:0007030	protein	functional_pathway	PRKD1	Golgi organization
5861	GO:0007030	protein	functional_pathway	RAB1A	Golgi organization
5862	GO:0007030	protein	functional_pathway	RAB2A	Golgi organization
6836	GO:0007030	protein	functional_pathway	SURF4	Golgi organization
8548	GO:0007030	protein	functional_pathway	BLZF1	Golgi organization
8729	GO:0007030	protein	functional_pathway	GBF1	Golgi organization
8874	GO:0007030	protein	functional_pathway	ARHGEF7	Golgi organization
8934	GO:0007030	protein	functional_pathway	RAB29	Golgi organization
9183	GO:0007030	protein	functional_pathway	ZW10	Golgi organization
9529	GO:0007030	protein	functional_pathway	BAG5	Golgi organization
9712	GO:0007030	protein	functional_pathway	USP6NL	Golgi organization
9950	GO:0007030	protein	functional_pathway	GOLGA5	Golgi organization
10133	GO:0007030	protein	functional_pathway	OPTN	Golgi organization
10565	GO:0007030	protein	functional_pathway	ARFGEF1	Golgi organization
10959	GO:0007030	protein	functional_pathway	TMED2	Golgi organization
22796	GO:0007030	protein	functional_pathway	COG2	Golgi organization
22878	GO:0007030	protein	functional_pathway	TRAPPC8	Golgi organization
23122	GO:0007030	protein	functional_pathway	CLASP2	Golgi organization
23207	GO:0007030	protein	functional_pathway	PLEKHM2	Golgi organization
23332	GO:0007030	protein	functional_pathway	CLASP1	Golgi organization
23345	GO:0007030	protein	functional_pathway	SYNE1	Golgi organization
23363	GO:0007030	protein	functional_pathway	OBSL1	Golgi organization
25839	GO:0007030	protein	functional_pathway	COG4	Golgi organization
25923	GO:0007030	protein	functional_pathway	ATL3	Golgi organization
26259	GO:0007030	protein	functional_pathway	FBXW8	Golgi organization
27314	GO:0007030	protein	functional_pathway	RAB30	Golgi organization
51112	GO:0007030	protein	functional_pathway	TRAPPC12	Golgi organization
51332	GO:0007030	protein	functional_pathway	SPTBN5	Golgi organization
54732	GO:0007030	protein	functional_pathway	TMED9	Golgi organization
54808	GO:0007030	protein	functional_pathway	DYM	Golgi organization
55014	GO:0007030	protein	functional_pathway	STX17	Golgi organization
55204	GO:0007030	protein	functional_pathway	GOLPH3L	Golgi organization
57531	GO:0007030	protein	functional_pathway	HACE1	Golgi organization
57584	GO:0007030	protein	functional_pathway	ARHGAP21	Golgi organization
60684	GO:0007030	protein	functional_pathway	TRAPPC11	Golgi organization
64083	GO:0007030	protein	functional_pathway	GOLPH3	Golgi organization
64225	GO:0007030	protein	functional_pathway	ATL2	Golgi organization
79659	GO:0007030	protein	functional_pathway	DYNC2H1	Golgi organization
83548	GO:0007030	protein	functional_pathway	COG3	Golgi organization
120892	GO:0007030	protein	functional_pathway	LRRK2	Golgi organization
128637	GO:0007030	protein	functional_pathway	TBC1D20	Golgi organization
339122	GO:0007030	protein	functional_pathway	RAB43	Golgi organization
399687	GO:0007030	protein	functional_pathway	MYO18A	Golgi organization
215	GO:0007031	protein	functional_pathway	ABCD1	peroxisome organization
5189	GO:0007031	protein	functional_pathway	PEX1	peroxisome organization
5190	GO:0007031	protein	functional_pathway	PEX6	peroxisome organization
5191	GO:0007031	protein	functional_pathway	PEX7	peroxisome organization
5192	GO:0007031	protein	functional_pathway	PEX10	peroxisome organization
5193	GO:0007031	protein	functional_pathway	PEX12	peroxisome organization
5824	GO:0007031	protein	functional_pathway	PEX19	peroxisome organization
5825	GO:0007031	protein	functional_pathway	ABCD3	peroxisome organization
5828	GO:0007031	protein	functional_pathway	PEX2	peroxisome organization
8504	GO:0007031	protein	functional_pathway	PEX3	peroxisome organization
8799	GO:0007031	protein	functional_pathway	PEX11B	peroxisome organization
8800	GO:0007031	protein	functional_pathway	PEX11A	peroxisome organization
9409	GO:0007031	protein	functional_pathway	PEX16	peroxisome organization
89866	GO:0007031	protein	functional_pathway	SEC16B	peroxisome organization
1759	GO:0007032	protein	functional_pathway	DNM1	endosome organization
8878	GO:0007032	protein	functional_pathway	SQSTM1	endosome organization
9101	GO:0007032	protein	functional_pathway	USP8	endosome organization
10564	GO:0007032	protein	functional_pathway	ARFGEF2	endosome organization
23317	GO:0007032	protein	functional_pathway	DNAJC13	endosome organization
23325	GO:0007032	protein	functional_pathway	WASHC4	endosome organization
25978	GO:0007032	protein	functional_pathway	CHMP2B	endosome organization
26276	GO:0007032	protein	functional_pathway	VPS33B	endosome organization
29887	GO:0007032	protein	functional_pathway	SNX10	endosome organization
29911	GO:0007032	protein	functional_pathway	HOOK2	endosome organization
51361	GO:0007032	protein	functional_pathway	HOOK1	endosome organization
55353	GO:0007032	protein	functional_pathway	LAPTM4B	endosome organization
57617	GO:0007032	protein	functional_pathway	VPS18	endosome organization
57679	GO:0007032	protein	functional_pathway	ALS2	endosome organization
64400	GO:0007032	protein	functional_pathway	AKTIP	endosome organization
79102	GO:0007032	protein	functional_pathway	RNF26	endosome organization
79156	GO:0007032	protein	functional_pathway	PLEKHF1	endosome organization
84067	GO:0007032	protein	functional_pathway	FAM160A2	endosome organization
84376	GO:0007032	protein	functional_pathway	HOOK3	endosome organization
144717	GO:0007032	protein	functional_pathway	PHETA1	endosome organization
149371	GO:0007032	protein	functional_pathway	EXOC8	endosome organization
150368	GO:0007032	protein	functional_pathway	PHETA2	endosome organization
257364	GO:0007032	protein	functional_pathway	SNX33	endosome organization
259173	GO:0007032	protein	functional_pathway	ALS2CL	endosome organization
374666	GO:0007032	protein	functional_pathway	WASH3P	endosome organization
653145	GO:0007032	protein	functional_pathway	ANXA8	endosome organization
653519	GO:0051452	protein	functional_pathway	GPR89A	intracellular pH reduction
5071	GO:0044257	protein	functional_pathway	PRKN	cellular protein catabolic process
6048	GO:0044257	protein	functional_pathway	RNF5	cellular protein catabolic process
6478	GO:0044257	protein	functional_pathway	SIAH2	cellular protein catabolic process
7326	GO:0044257	protein	functional_pathway	UBE2G1	cellular protein catabolic process
7327	GO:0044257	protein	functional_pathway	UBE2G2	cellular protein catabolic process
8737	GO:0044257	protein	functional_pathway	RIPK1	cellular protein catabolic process
11200	GO:0044257	protein	functional_pathway	CHEK2	cellular protein catabolic process
27429	GO:0044257	protein	functional_pathway	HTRA2	cellular protein catabolic process
51438	GO:0044257	protein	functional_pathway	MAGEC2	cellular protein catabolic process
153090	GO:0044257	protein	functional_pathway	DAB2IP	cellular protein catabolic process
266740	GO:0044257	protein	functional_pathway	MAGEA2B	cellular protein catabolic process
1201	GO:0007042	protein	functional_pathway	CLN3	lysosomal lumen acidification
1203	GO:0007042	protein	functional_pathway	CLN5	lysosomal lumen acidification
5538	GO:0007042	protein	functional_pathway	PPT1	lysosomal lumen acidification
54982	GO:0007042	protein	functional_pathway	CLN6	lysosomal lumen acidification
84317	GO:0007042	protein	functional_pathway	CCDC115	lysosomal lumen acidification
147007	GO:0007042	protein	functional_pathway	TMEM199	lysosomal lumen acidification
55858	GO:0035751	protein	functional_pathway	TMEM165	regulation of lysosomal lumen pH
65082	GO:0035751	protein	functional_pathway	VPS33A	regulation of lysosomal lumen pH
120892	GO:0035751	protein	functional_pathway	LRRK2	regulation of lysosomal lumen pH
387	GO:0034329	protein	functional_pathway	RHOA	cell junction assembly
829	GO:0034329	protein	functional_pathway	CAPZA1	cell junction assembly
998	GO:0034329	protein	functional_pathway	CDC42	cell junction assembly
4649	GO:0034329	protein	functional_pathway	MYO9A	cell junction assembly
4983	GO:0034329	protein	functional_pathway	OPHN1	cell junction assembly
23616	GO:0034329	protein	functional_pathway	SH3BP1	cell junction assembly
79977	GO:0034329	protein	functional_pathway	GRHL2	cell junction assembly
81671	GO:0034329	protein	functional_pathway	VMP1	cell junction assembly
1499	GO:0034333	protein	functional_pathway	CTNNB1	adherens junction assembly
4092	GO:0034333	protein	functional_pathway	SMAD7	adherens junction assembly
7414	GO:0034333	protein	functional_pathway	VCL	adherens junction assembly
